Order ID,Order Date,Customer ID,Customer Name,Address,City,State,ZIP,Countr_Region,Salesperson,Region,Shipped Date,Shipper Name,Ship Name,Ship Address,Ship City,Ship State,Ship ZIP,Ship Country,Payment Type,Product Name,Category,Unit Price,Quantity,Revenue,Shipping Fee
8620,8/24/14,1,Company A,123 1st Street,Seattle,WA,99999,USA,Nancy Freehafer,North,NULL,NULL,Anna Bedecs,123 1st Street,Seattle,WA,99999,USA,NULL,Green Tea,Beverages,2.99,3,8.97,65.71046186
17273,9/28/14,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,9/30/14,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Clam Chowder,Soups,9.65,53,511.45,91.19871423
6053,10/2/14,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,9/30/14,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Crab Meat,Canned Meat,18.4,63,1159.2,41.88058926
19658,9/17/14,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,9/11/14,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Ravioli,Pasta,19.5,185,3607.5,6.152946216
10840,8/20/14,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,9/11/14,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Mozzarella,Dairy Products,34.8,112,3897.6,64.32553707
19409,9/5/14,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,9/8/14,Shipping Company B,Francisco PŽrez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Credit Card,Beer,Beverages,14,135,1890,44.37879816
5427,9/5/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,9/10/14,Shipping Company B,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Curry Sauce,Sauces,40,98,3920,69.87349771
15263,8/24/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,9/10/14,Shipping Company B,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Chocolate Biscuits Mix,Baked Goods & Mixes,9.2,106,975.2,29.46929557
9114,9/23/14,25,Company Y,789 25th Street,Chicago,IL,99999,USA,Laura Giussani,East,9/27/14,Shipping Company A,John Rodman,789 25th Street,Chicago,IL,99999,USA,Cash,Scones,Baked Goods & Mixes,10,33,330,8.95450292
15721,9/13/14,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,9/28/14,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Olive Oil,Oil,21.35,112,2391.2,89.60572006
2762,9/15/14,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,9/28/14,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Clam Chowder,Soups,9.65,67,646.55,4.21373217
16232,9/13/14,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,9/28/14,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Crab Meat,Canned Meat,18.4,118,2171.2,57.10227655
6084,9/22/14,29,Company CC,789 29th Street,Denver,CO,99999,USA,Jan Kotas,West,10/1/14,Shipping Company B,Soo Jung Lee,789 29th Street,Denver,CO,99999,USA,Check,Beer,Beverages,14,36,504,92.00331657
15683,8/31/14,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,9/8/14,Shipping Company C,Francisco PŽrez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Check,Chocolate,Candy,12.75,42,535.5,14.19558263
10576,9/7/14,4,Company D,123 4th Street,New York,NY,99999,USA,Andrew Cencini,East,9/6/14,Shipping Company A,Christina Lee,123 4th Street,New York,NY,99999,USA,Credit Card,Marmalade,"Jams, Preserves",81,11,891,88.21344798
12413,9/2/14,4,Company D,123 4th Street,New York,NY,99999,USA,Andrew Cencini,East,9/6/14,Shipping Company A,Christina Lee,123 4th Street,New York,NY,99999,USA,Credit Card,Long Grain Rice,Grains,7,69,483,72.06198199
5932,9/17/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,9/10/14,Shipping Company C,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Credit Card,Mozzarella,Dairy Products,34.8,40,1392,11.58611609
8376,9/13/14,3,Company C,123 3rd Street,Los Angelas,CA,99999,USA,Mariya Sergienko,West,9/5/14,Shipping Company B,Thomas Axerr,123 3rd Street,Los Angelas,CA,99999,USA,Cash,Syrup,Condiments,10,102,1020,48.01614625
8437,8/20/14,3,Company C,123 3rd Street,Los Angelas,CA,99999,USA,Mariya Sergienko,West,9/5/14,Shipping Company B,Thomas Axerr,123 3rd Street,Los Angelas,CA,99999,USA,Cash,Curry Sauce,Sauces,40,162,6480,95.81642611
15961,9/10/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,9/12/14,Shipping Company B,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,Credit Card,Almonds,Dried Fruit & Nuts,10,154,1540,5.664411207
16539,10/11/14,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,10/8/14,Shipping Company B,Francisco PŽrez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Credit Card,Curry Sauce,Sauces,40,27,1080,25.80712612
3473,10/22/14,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,10/30/14,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Check,Coffee,Beverages,46,129,5934,74.05685805
19831,9/30/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,10/10/14,Shipping Company C,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Chocolate,Candy,12.75,161,2052.75,90.86389376
14531,10/7/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,10/12/14,Shipping Company B,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,Credit Card,Green Tea,Beverages,2.99,155,463.45,12.52151916
5837,10/4/14,7,Company G,123 7th Street,Boise,ID,99999,USA,Nancy Freehafer,North,NULL,NULL,Ming-Yang Xie,123 7th Street,Boise,ID,99999,USA,NULL,Coffee,Beverages,46,69,3174,0.069369515
3618,10/5/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,10/12/14,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,NULL,Boysenberry Spread,"Jams, Preserves",25,11,275,14.8676327
3852,9/27/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,10/12/14,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,NULL,Cajun Seasoning,Condiments,22,186,4092,83.42910205
4748,10/19/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,10/12/14,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,NULL,Chocolate Biscuits Mix,Baked Goods & Mixes,9.2,162,1490.4,99.72117877
13195,10/14/14,11,Company K,123 11th Street,Miami,FL,99999,USA,Anne Larsen,South,NULL,Shipping Company C,Peter Krschne,123 11th Street,Miami,FL,99999,USA,NULL,Dried Plums,Dried Fruit & Nuts,3.5,97,339.5,38.67338689
15482,10/11/14,11,Company K,123 11th Street,Miami,FL,99999,USA,Anne Larsen,South,NULL,Shipping Company C,Peter Krschne,123 11th Street,Miami,FL,99999,USA,NULL,Green Tea,Beverages,2.99,40,119.6,69.25112967
16588,9/26/14,1,Company A,123 1st Street,Seattle,WA,99999,USA,Nancy Freehafer,North,NULL,NULL,Anna Bedecs,123 1st Street,Seattle,WA,99999,USA,NULL,Chai,Beverages,18,45,810,91.84996825
9683,9/17/14,1,Company A,123 1st Street,Seattle,WA,99999,USA,Nancy Freehafer,North,NULL,NULL,Anna Bedecs,123 1st Street,Seattle,WA,99999,USA,NULL,Coffee,Beverages,46,151,6946,10.38535867
9256,9/15/14,1,Company A,123 1st Street,Seattle,WA,99999,USA,Nancy Freehafer,North,NULL,NULL,Anna Bedecs,123 1st Street,Seattle,WA,99999,USA,NULL,Green Tea,Beverages,2.99,44,131.56,11.76387062
3626,10/29/14,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,10/30/14,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Clam Chowder,Soups,9.65,14,135.1,66.43761764
11620,11/7/14,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,10/30/14,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Crab Meat,Canned Meat,18.4,51,938.4,12.85746526
9988,10/10/14,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,10/11/14,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Ravioli,Pasta,19.5,26,507,54.2207531
4213,10/11/14,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,10/11/14,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Mozzarella,Dairy Products,34.8,196,6820.8,12.44279856
6796,10/1/14,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,10/8/14,Shipping Company B,Francisco PŽrez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Credit Card,Beer,Beverages,14,195,2730,81.15802822
14285,9/25/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,10/10/14,Shipping Company B,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Curry Sauce,Sauces,40,5,200,42.87244615
3955,9/25/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,10/10/14,Shipping Company B,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Chocolate Biscuits Mix,Baked Goods & Mixes,9.2,134,1232.8,0.491804931
11356,10/11/14,25,Company Y,789 25th Street,Chicago,IL,99999,USA,Laura Giussani,East,10/27/14,Shipping Company A,John Rodman,789 25th Street,Chicago,IL,99999,USA,Cash,Scones,Baked Goods & Mixes,10,170,1700,14.93621432
17656,10/18/14,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,10/28/14,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Olive Oil,Oil,21.35,73,1558.55,75.34635732
5809,10/21/14,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,10/28/14,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Clam Chowder,Soups,9.65,128,1235.2,1.179724963
4199,10/15/14,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,10/28/14,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Crab Meat,Canned Meat,18.4,20,368,96.66960512
13821,10/11/14,29,Company CC,789 29th Street,Denver,CO,99999,USA,Jan Kotas,West,10/31/14,Shipping Company B,Soo Jung Lee,789 29th Street,Denver,CO,99999,USA,Check,Beer,Beverages,14,199,2786,6.310294685
2127,10/4/14,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,10/8/14,Shipping Company C,Francisco PŽrez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Check,Chocolate,Candy,12.75,103,1313.25,69.15977775
18381,10/9/14,4,Company D,123 4th Street,New York,NY,99999,USA,Andrew Cencini,East,10/6/14,Shipping Company A,Christina Lee,123 4th Street,New York,NY,99999,USA,Credit Card,Marmalade,"Jams, Preserves",81,86,6966,59.23217513
7116,10/14/14,4,Company D,123 4th Street,New York,NY,99999,USA,Andrew Cencini,East,10/6/14,Shipping Company A,Christina Lee,123 4th Street,New York,NY,99999,USA,Credit Card,Long Grain Rice,Grains,7,195,1365,86.5187357
5131,9/30/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,10/10/14,Shipping Company C,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Credit Card,Mozzarella,Dairy Products,34.8,156,5428.8,52.46309088
16128,9/22/14,3,Company C,123 3rd Street,Los Angelas,CA,99999,USA,Mariya Sergienko,West,10/5/14,Shipping Company B,Thomas Axerr,123 3rd Street,Los Angelas,CA,99999,USA,Cash,Syrup,Condiments,10,183,1830,92.16793158
12917,9/19/14,3,Company C,123 3rd Street,Los Angelas,CA,99999,USA,Mariya Sergienko,West,10/5/14,Shipping Company B,Thomas Axerr,123 3rd Street,Los Angelas,CA,99999,USA,Cash,Curry Sauce,Sauces,40,50,2000,4.42341862
13341,9/21/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,10/12/14,Shipping Company B,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,Credit Card,Almonds,Dried Fruit & Nuts,10,188,1880,3.580000045
2103,9/28/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,NULL,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,NULL,Dried Plums,Dried Fruit & Nuts,3.5,48,168,73.58408873
6886,10/15/14,11,Company K,123 11th Street,Miami,FL,99999,USA,Anne Larsen,South,NULL,Shipping Company C,Peter Krschne,123 11th Street,Miami,FL,99999,USA,NULL,Curry Sauce,Sauces,40,182,7280,4.653165056
18718,9/27/14,1,Company A,123 1st Street,Seattle,WA,99999,USA,Nancy Freehafer,North,NULL,Shipping Company C,Anna Bedecs,123 1st Street,Seattle,WA,99999,USA,NULL,Crab Meat,Canned Meat,18.4,85,1564,20.69284899
3650,10/31/14,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,10/30/14,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Coffee,Beverages,46,181,8326,21.35434607
14343,9/29/14,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,10/11/14,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Clam Chowder,Soups,9.65,194,1872.1,0.267202435
13296,9/27/14,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,10/8/14,Shipping Company B,Francisco PŽrez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Credit Card,Chocolate,Candy,12.75,112,1428,85.05641385
11943,9/18/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,10/10/14,Shipping Company B,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Chocolate,Candy,12.75,195,2486.25,36.19074821
12623,11/3/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,11/12/14,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,NULL,Cajun Seasoning,Condiments,22,64,1408,76.6943843
14411,10/27/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,11/12/14,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,NULL,Chocolate Biscuits Mix,Baked Goods & Mixes,9.2,42,386.4,82.58676045
8016,10/26/14,11,Company K,123 11th Street,Miami,FL,99999,USA,Anne Larsen,South,NULL,Shipping Company C,Peter Krschne,123 11th Street,Miami,FL,99999,USA,NULL,Dried Plums,Dried Fruit & Nuts,3.5,73,255.5,8.730325246
15538,10/27/14,11,Company K,123 11th Street,Miami,FL,99999,USA,Anne Larsen,South,NULL,Shipping Company C,Peter Krschne,123 11th Street,Miami,FL,99999,USA,NULL,Green Tea,Beverages,2.99,178,532.22,90.28019
9620,10/14/14,1,Company A,123 1st Street,Seattle,WA,99999,USA,Nancy Freehafer,North,NULL,NULL,Anna Bedecs,123 1st Street,Seattle,WA,99999,USA,NULL,Chai,Beverages,18,163,2934,79.63705221
15648,10/23/14,1,Company A,123 1st Street,Seattle,WA,99999,USA,Nancy Freehafer,North,NULL,NULL,Anna Bedecs,123 1st Street,Seattle,WA,99999,USA,NULL,Coffee,Beverages,46,183,8418,76.26338986
13726,10/22/14,1,Company A,123 1st Street,Seattle,WA,99999,USA,Nancy Freehafer,North,NULL,NULL,Anna Bedecs,123 1st Street,Seattle,WA,99999,USA,NULL,Green Tea,Beverages,2.99,87,260.13,91.74593458
14079,11/24/14,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,11/30/14,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Clam Chowder,Soups,9.65,193,1862.45,56.28969537
13987,11/10/14,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,11/30/14,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Crab Meat,Canned Meat,18.4,109,2005.6,2.467207024
13936,11/11/14,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,11/11/14,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Ravioli,Pasta,19.5,14,273,30.35075607
11446,11/4/14,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,11/11/14,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Mozzarella,Dairy Products,34.8,18,626.4,56.35199863
19905,10/21/14,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,11/8/14,Shipping Company B,Francisco PŽrez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Credit Card,Beer,Beverages,14,100,1400,28.0718171
15528,11/2/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,11/10/14,Shipping Company B,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Curry Sauce,Sauces,40,37,1480,29.96123454
8235,11/4/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,11/10/14,Shipping Company B,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Chocolate Biscuits Mix,Baked Goods & Mixes,9.2,133,1223.6,70.44021629
2721,12/5/14,25,Company Y,789 25th Street,Chicago,IL,99999,USA,Laura Giussani,East,11/27/14,Shipping Company A,John Rodman,789 25th Street,Chicago,IL,99999,USA,Cash,Scones,Baked Goods & Mixes,10,119,1190,30.57020592
2066,12/2/14,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,11/28/14,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Olive Oil,Oil,21.35,192,4099.2,39.30781797
8989,11/15/14,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,11/28/14,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Clam Chowder,Soups,9.65,86,829.9,45.76413345
14211,11/19/14,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,11/28/14,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Crab Meat,Canned Meat,18.4,20,368,0.758190108
12002,11/30/14,29,Company CC,789 29th Street,Denver,CO,99999,USA,Jan Kotas,West,12/1/14,Shipping Company B,Soo Jung Lee,789 29th Street,Denver,CO,99999,USA,Check,Beer,Beverages,14,10,140,22.90346348
11581,11/5/14,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,11/8/14,Shipping Company C,Francisco PŽrez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Check,Chocolate,Candy,12.75,137,1746.75,36.25209808
18851,10/23/14,4,Company D,123 4th Street,New York,NY,99999,USA,Andrew Cencini,East,11/6/14,Shipping Company A,Christina Lee,123 4th Street,New York,NY,99999,USA,Credit Card,Marmalade,"Jams, Preserves",81,51,4131,39.53942313
2593,11/5/14,4,Company D,123 4th Street,New York,NY,99999,USA,Andrew Cencini,East,11/6/14,Shipping Company A,Christina Lee,123 4th Street,New York,NY,99999,USA,Credit Card,Long Grain Rice,Grains,7,71,497,50.24976867
7838,10/20/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,11/10/14,Shipping Company C,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Credit Card,Mozzarella,Dairy Products,34.8,150,5220,46.4552576
6561,11/1/14,3,Company C,123 3rd Street,Los Angelas,CA,99999,USA,Mariya Sergienko,West,11/5/14,Shipping Company B,Thomas Axerr,123 3rd Street,Los Angelas,CA,99999,USA,Cash,Syrup,Condiments,10,36,360,57.06320807
2279,10/19/14,3,Company C,123 3rd Street,Los Angelas,CA,99999,USA,Mariya Sergienko,West,11/5/14,Shipping Company B,Thomas Axerr,123 3rd Street,Los Angelas,CA,99999,USA,Cash,Curry Sauce,Sauces,40,148,5920,87.42087482
9287,10/25/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,11/12/14,Shipping Company B,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,Credit Card,Almonds,Dried Fruit & Nuts,10,8,80,31.26687793
7209,11/10/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,NULL,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,NULL,Dried Plums,Dried Fruit & Nuts,3.5,151,528.5,59.1578484
8955,11/2/14,11,Company K,123 11th Street,Miami,FL,99999,USA,Anne Larsen,South,NULL,Shipping Company C,Peter Krschne,123 11th Street,Miami,FL,99999,USA,NULL,Curry Sauce,Sauces,40,95,3800,63.56920435
7719,10/12/14,1,Company A,123 1st Street,Seattle,WA,99999,USA,Nancy Freehafer,North,NULL,Shipping Company C,Anna Bedecs,123 1st Street,Seattle,WA,99999,USA,NULL,Crab Meat,Canned Meat,18.4,153,2815.2,74.62150836
18015,11/11/14,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,11/30/14,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Coffee,Beverages,46,12,552,32.06496451
8434,10/31/14,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,11/11/14,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Clam Chowder,Soups,9.65,127,1225.55,6.849012984
3666,12/20/14,27,Company AA,789 27th Street,Las Vegas,NV,99999,USA,Mariya Sergienko,West,12/29/14,Shipping Company B,Karen Toh,789 27th Street,Las Vegas,NV,99999,USA,Check,Beer,Beverages,14,69,966,95.19507379
2163,1/4/15,27,Company AA,789 27th Street,Las Vegas,NV,99999,USA,Mariya Sergienko,West,12/29/14,Shipping Company B,Karen Toh,789 27th Street,Las Vegas,NV,99999,USA,Check,Dried Plums,Dried Fruit & Nuts,3.5,7,24.5,82.87978008
19783,12/11/14,4,Company D,123 4th Street,New York,NY,99999,USA,Andrew Cencini,East,12/6/14,Shipping Company A,Christina Lee,123 4th Street,New York,NY,99999,USA,Credit Card,Dried Pears,Dried Fruit & Nuts,30,172,5160,9.677827284
19260,11/14/14,4,Company D,123 4th Street,New York,NY,99999,USA,Andrew Cencini,East,12/6/14,Shipping Company A,Christina Lee,123 4th Street,New York,NY,99999,USA,Credit Card,Dried Apples,Dried Fruit & Nuts,53,99,5247,25.58246087
9745,12/9/14,4,Company D,123 4th Street,New York,NY,99999,USA,Andrew Cencini,East,12/6/14,Shipping Company A,Christina Lee,123 4th Street,New York,NY,99999,USA,Credit Card,Dried Plums,Dried Fruit & Nuts,3.5,134,469,9.242238324
15891,12/22/14,12,Company L,123 12th Street,Las Vegas,NV,99999,USA,Mariya Sergienko,West,12/14/14,Shipping Company B,John Edwards,123 12th Street,Las Vegas,NV,99999,USA,Credit Card,Chai,Beverages,18,12,216,65.89207088
7482,11/23/14,12,Company L,123 12th Street,Las Vegas,NV,99999,USA,Mariya Sergienko,West,12/14/14,Shipping Company B,John Edwards,123 12th Street,Las Vegas,NV,99999,USA,Credit Card,Coffee,Beverages,46,75,3450,9.334082318
2546,12/10/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,12/10/14,Shipping Company C,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Credit Card,Chocolate Biscuits Mix,Baked Goods & Mixes,9.2,32,294.4,67.06988065
4720,11/26/14,4,Company D,123 4th Street,New York,NY,99999,USA,Andrew Cencini,East,12/6/14,Shipping Company C,Christina Lee,123 4th Street,New York,NY,99999,USA,Check,Chocolate Biscuits Mix,Baked Goods & Mixes,9.2,56,515.2,2.997718225
13935,1/2/15,29,Company CC,789 29th Street,Denver,CO,99999,USA,Jan Kotas,West,12/31/14,Shipping Company B,Soo Jung Lee,789 29th Street,Denver,CO,99999,USA,Check,Chocolate,Candy,12.75,104,1326,37.97446275
18440,11/18/14,3,Company C,123 3rd Street,Los Angelas,CA,99999,USA,Mariya Sergienko,West,12/5/14,Shipping Company B,Thomas Axerr,123 3rd Street,Los Angelas,CA,99999,USA,Cash,Clam Chowder,Soups,9.65,150,1447.5,8.72903923
17721,11/22/14,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,12/8/14,Shipping Company B,Francisco PŽrez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Credit Card,Curry Sauce,Sauces,40,135,5400,84.59449585
18469,12/20/14,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,12/30/14,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Check,Coffee,Beverages,46,187,8602,20.40616299
12959,12/10/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,12/10/14,Shipping Company C,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Chocolate,Candy,12.75,128,1632,68.67307278
2391,12/10/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,12/12/14,Shipping Company B,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,Credit Card,Green Tea,Beverages,2.99,15,44.85,1.675113715
2299,11/30/14,7,Company G,123 7th Street,Boise,ID,99999,USA,Nancy Freehafer,North,NULL,NULL,Ming-Yang Xie,123 7th Street,Boise,ID,99999,USA,NULL,Coffee,Beverages,46,60,2760,39.20549673
12611,12/8/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,12/12/14,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,NULL,Boysenberry Spread,"Jams, Preserves",25,88,2200,99.2172711
9319,11/25/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,12/12/14,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,NULL,Cajun Seasoning,Condiments,22,74,1628,49.44606247
3323,12/4/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,12/12/14,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,NULL,Chocolate Biscuits Mix,Baked Goods & Mixes,9.2,37,340.4,64.3525885
2033,11/26/14,11,Company K,123 11th Street,Miami,FL,99999,USA,Anne Larsen,South,NULL,Shipping Company C,Peter Krschne,123 11th Street,Miami,FL,99999,USA,NULL,Dried Plums,Dried Fruit & Nuts,3.5,162,567,78.63791557
15343,12/12/14,11,Company K,123 11th Street,Miami,FL,99999,USA,Anne Larsen,South,NULL,Shipping Company C,Peter Krschne,123 11th Street,Miami,FL,99999,USA,NULL,Green Tea,Beverages,2.99,22,65.78,18.12686854
10622,11/12/14,1,Company A,123 1st Street,Seattle,WA,99999,USA,Nancy Freehafer,North,NULL,NULL,Anna Bedecs,123 1st Street,Seattle,WA,99999,USA,NULL,Chai,Beverages,18,33,594,88.34372092
